epoch,accuracy,loss,val_accuracy,val_loss
0,0.9743633270263672,0.06704199314117432,0.9984152317047119,0.007004285231232643
1,0.9933785796165466,0.02032456547021866,0.9988114237785339,0.004047759342938662
2,0.995246171951294,0.014946739189326763,0.9988114237785339,0.003378386842086911
