epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9940577149391174,0.01507418230175972,0.508658766746521,1.0,0.999207615852356,0.002625418594107032,0.508716344833374,1.0
1,0.9951612949371338,0.013095331378281116,0.508658766746521,1.0,0.999603807926178,0.00126518658362329,0.508716344833374,1.0
2,0.9971137642860413,0.009880161844193935,0.508658766746521,1.0,0.999207615852356,0.0016879156464710832,0.508716344833374,1.0
3,0.9964346289634705,0.011975044384598732,0.508658766746521,1.0,0.999603807926178,0.0008221626630984247,0.508716344833374,1.0
4,0.9974533319473267,0.00814790092408657,0.508658766746521,1.0,0.999207615852356,0.0011816510232165456,0.508716344833374,1.0
5,0.9972835183143616,0.009067589417099953,0.508658766746521,1.0,1.0,0.0008452267502434552,0.508716344833374,1.0
6,0.997623085975647,0.007353435270488262,0.508658766746521,1.0,1.0,0.0011187909403815866,0.508716344833374,1.0
7,0.9973683953285217,0.008599667809903622,0.508658766746521,1.0,0.999207615852356,0.0019599904771894217,0.508716344833374,1.0
